,Counts
0,5926
1,5926
2,5923
3,5905
4,5949
5,5938
6,5952
7,5939
8,5944
9,5915
10,5966
11,5992
12,5981
13,5988
14,6026
15,5984
16,6012
17,5987
18,5979
19,5977
20,5938
21,5950
22,5954
23,5987
24,5946
25,5967
26,5967
27,5967
28,5972
29,5938
30,5924
31,5954
32,5984
33,5967
34,5965
35,5945
36,5976
37,5976
38,6012
39,5996
40,5991
41,6006
42,5990
43,6010
44,5995
45,6023
46,6034
47,5993
48,6018
49,5993
50,5956
51,5976
52,5992
53,5940
54,5916
55,5968
56,5971
57,5976
58,5976
59,5967
60,5964
61,5988
62,5963
63,6001
64,5983
65,5963
66,5994
67,5993
68,5991
69,6011
70,5963
71,5953
72,5892
73,5882
74,5895
75,5983
76,5932
77,5915
78,5899
79,5913
80,5867
81,5915
82,5887
83,5903
84,5903
85,5907
86,5895
87,5858
88,5867
89,5886
90,5923
91,5855
92,5889
93,5892
94,5861
95,5924
96,5914
97,5909
98,5911
99,5936
100,5878
101,5873
102,5893
103,5902
104,5939
105,5948
106,5933
107,5937
108,5896
109,5929
110,5908
111,5911
112,5877
113,5879
114,5818
115,5823
116,5833
117,5808
118,5810
119,5794
120,5782
121,5738
122,5713
123,5739
124,5730
125,5746
126,5735
127,5728
128,5761
129,5729
130,5734
131,5719
132,5724
133,5691
134,5742
135,5744
136,5780
137,5756
138,5759
139,5732
140,5747
141,5769
142,5770
143,5761
144,5727
145,5735
146,5723
147,5741
148,5735
149,5763
150,5764
151,5783
152,5789
153,5765
154,5767
155,5753
156,5780
157,5774
158,5757
159,5748
160,5747
161,5745
162,5770
163,5763
164,5759
165,5724
166,5757
167,5750
168,5750
