Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2024-01-01T00:00:00Z,1.0000000,4882,5856,1024.32
2024-01-01T01:00:00Z,1.0416667,4867,5844,1024.48
2024-01-01T02:00:00Z,1.0833333,4842,5831,1024.84
2024-01-01T03:00:00Z,1.1250000,4880,5891,1025.17
2024-01-01T04:00:00Z,1.1666667,4837,5850,1025.43
2024-01-01T05:00:00Z,1.2083333,4829,5860,1025.92
2024-01-01T06:00:00Z,1.2500000,4829,5876,1026.27
2024-01-01T07:00:00Z,1.2916667,4826,5893,1026.74
2024-01-01T08:00:00Z,1.3333333,4800,5880,1027.17
2024-01-01T09:00:00Z,1.3750000,4824,5917,1027.34
2024-01-01T10:00:00Z,1.4166667,4812,5905,1027.41
2024-01-01T11:00:00Z,1.4583333,4809,5899,1027.35
2024-01-01T12:00:00Z,1.5000000,4779,5867,1027.46
2024-01-01T13:00:00Z,1.5416667,4787,5877,1027.45
2024-01-01T14:00:00Z,1.5833333,4823,5926,1027.58
2024-01-01T15:00:00Z,1.6250000,4811,5917,1027.70
2024-01-01T16:00:00Z,1.6666667,4834,5951,1027.82
2024-01-01T17:00:00Z,1.7083333,4806,5919,1027.91
2024-01-01T18:00:00Z,1.7500000,4802,5920,1028.02
2024-01-01T19:00:00Z,1.7916667,4809,5936,1028.20
2024-01-01T20:00:00Z,1.8333333,4808,5938,1028.26
2024-01-01T21:00:00Z,1.8750000,4794,5924,1028.35
2024-01-01T22:00:00Z,1.9166667,4786,5914,1028.34
2024-01-01T23:00:00Z,1.9583333,4802,5923,1028.11
2024-01-02T00:00:00Z,2.0000000,4812,5933,1028.06
2024-01-02T01:00:00Z,2.0416667,4861,5990,1027.96
2024-01-02T02:00:00Z,2.0833333,4816,5929,1027.83
2024-01-02T03:00:00Z,2.1250000,4829,5933,1027.57
2024-01-02T04:00:00Z,2.1666667,4833,5932,1027.42
2024-01-02T05:00:00Z,2.2083333,4856,5948,1027.18
2024-01-02T06:00:00Z,2.2500000,4846,5943,1027.32
2024-01-02T07:00:00Z,2.2916667,4829,5926,1027.41
2024-01-02T08:00:00Z,2.3333333,4843,5947,1027.51
2024-01-02T09:00:00Z,2.3750000,4824,5922,1027.44
2024-01-02T10:00:00Z,2.4166667,4862,5959,1027.25
2024-01-02T11:00:00Z,2.4583333,4845,5925,1026.93
2024-01-02T12:00:00Z,2.5000000,4863,5934,1026.63
2024-01-02T13:00:00Z,2.5416667,4874,5924,1026.09
2024-01-02T14:00:00Z,2.5833333,4908,5959,1025.98
2024-01-02T15:00:00Z,2.6250000,4904,5950,1025.87
2024-01-02T16:00:00Z,2.6666667,4893,5926,1025.65
2024-01-02T17:00:00Z,2.7083333,4957,5998,1025.50
2024-01-02T18:00:00Z,2.7500000,4931,5956,1025.26
2024-01-02T19:00:00Z,2.7916667,4933,5944,1024.93
2024-01-02T20:00:00Z,2.8333333,4964,5982,1024.95
2024-01-02T21:00:00Z,2.8750000,4941,5935,1024.53
2024-01-02T22:00:00Z,2.9166667,4977,5965,1024.21
2024-01-02T23:00:00Z,2.9583333,4965,5930,1023.73
2024-01-03T00:00:00Z,3.0000000,4943,5897,1023.61
2024-01-03T01:00:00Z,3.0416667,4984,5930,1023.22
2024-01-03T02:00:00Z,3.0833333,4977,5903,1022.82
2024-01-03T03:00:00Z,3.1250000,4987,5903,1022.54
2024-01-03T04:00:00Z,3.1666667,5013,5918,1022.17
2024-01-03T05:00:00Z,3.2083333,5014,5905,1021.86
2024-01-03T06:00:00Z,3.2500000,5036,5932,1021.86
2024-01-03T07:00:00Z,3.2916667,5040,5938,1021.91
2024-01-03T08:00:00Z,3.3333333,5038,5941,1022.01
2024-01-03T09:00:00Z,3.3750000,5051,5941,1021.68
2024-01-03T10:00:00Z,3.4166667,5050,5925,1021.33
2024-01-03T11:00:00Z,3.4583333,5055,5929,1021.29
2024-01-03T12:00:00Z,3.5000000,5050,5910,1020.98
2024-01-03T13:00:00Z,3.5416667,5060,5908,1020.70
2024-01-03T14:00:00Z,3.5833333,5095,5941,1020.51
2024-01-03T15:00:00Z,3.6250000,5114,5956,1020.35
2024-01-03T16:00:00Z,3.6666667,5143,5978,1020.07
2024-01-03T17:00:00Z,3.7083333,5137,5960,1019.84
2024-01-03T18:00:00Z,3.7500000,5165,5983,1019.61
2024-01-03T19:00:00Z,3.7916667,5114,5925,1019.64
2024-01-03T20:00:00Z,3.8333333,5135,5945,1019.55
2024-01-03T21:00:00Z,3.8750000,5146,5954,1019.46
2024-01-03T22:00:00Z,3.9166667,5168,5968,1019.19
2024-01-03T23:00:00Z,3.9583333,5121,5901,1018.92
2024-01-04T00:00:00Z,4.0000000,5095,5864,1018.73
2024-01-04T01:00:00Z,4.0416667,5091,5850,1018.54
2024-01-04T02:00:00Z,4.0833333,5080,5830,1018.36
2024-01-04T03:00:00Z,4.1250000,5112,5851,1017.98
2024-01-04T04:00:00Z,4.1666667,5107,5841,1017.88
2024-01-04T05:00:00Z,4.2083333,5126,5856,1017.74
2024-01-04T06:00:00Z,4.2500000,5125,5849,1017.61
2024-01-04T07:00:00Z,4.2916667,5118,5847,1017.73
2024-01-04T08:00:00Z,4.3333333,5100,5834,1017.92
2024-01-04T09:00:00Z,4.3750000,5110,5837,1017.72
2024-01-04T10:00:00Z,4.4166667,5170,5887,1017.30
2024-01-04T11:00:00Z,4.4583333,5176,5884,1017.05
2024-01-04T12:00:00Z,4.5000000,5185,5895,1017.07
2024-01-04T13:00:00Z,4.5416667,5186,5884,1016.81
2024-01-04T14:00:00Z,4.5833333,5189,5879,1016.62
2024-01-04T15:00:00Z,4.6250000,5173,5843,1016.20
2024-01-04T16:00:00Z,4.6666667,5181,5845,1016.05
2024-01-04T17:00:00Z,4.7083333,5206,5872,1016.00
2024-01-04T18:00:00Z,4.7500000,5186,5846,1015.92
