Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2004-01-01T00:00:00Z,1.0000000,4767,5937,1028.57
2004-01-01T01:00:00Z,1.0416667,4748,5927,1028.88
2004-01-01T02:00:00Z,1.0833333,4766,5954,1028.97
2004-01-01T03:00:00Z,1.1250000,4696,5867,1029.00
2004-01-01T04:00:00Z,1.1666667,4749,5948,1029.32
2004-01-01T05:00:00Z,1.2083333,4697,5892,1029.53
2004-01-01T06:00:00Z,1.2500000,4704,5909,1029.73
2004-01-01T07:00:00Z,1.2916667,4697,5927,1030.34
2004-01-01T08:00:00Z,1.3333333,4701,5944,1030.62
2004-01-01T09:00:00Z,1.3750000,4692,5938,1030.73
2004-01-01T10:00:00Z,1.4166667,4696,5944,1030.76
2004-01-01T11:00:00Z,1.4583333,4683,5938,1030.99
2004-01-01T12:00:00Z,1.5000000,4663,5911,1030.96
2004-01-01T13:00:00Z,1.5416667,4697,5963,1031.16
2004-01-01T14:00:00Z,1.5833333,4692,5945,1030.90
2004-01-01T15:00:00Z,1.6250000,4674,5916,1030.76
2004-01-01T16:00:00Z,1.6666667,4684,5927,1030.72
2004-01-01T17:00:00Z,1.7083333,4675,5919,1030.78
2004-01-01T18:00:00Z,1.7500000,4684,5933,1030.85
2004-01-01T19:00:00Z,1.7916667,4705,5945,1030.52
2004-01-01T20:00:00Z,1.8333333,4719,5949,1030.20
2004-01-01T21:00:00Z,1.8750000,4709,5933,1030.12
2004-01-01T22:00:00Z,1.9166667,4706,5915,1029.80
2004-01-01T23:00:00Z,1.9583333,4731,5924,1029.30
2004-01-02T00:00:00Z,2.0000000,4736,5912,1028.87
2004-01-02T01:00:00Z,2.0416667,4769,5931,1028.38
2004-01-02T02:00:00Z,2.0833333,4797,5946,1027.93
2004-01-02T03:00:00Z,2.1250000,4795,5918,1027.35
2004-01-02T04:00:00Z,2.1666667,4822,5927,1026.79
2004-01-02T05:00:00Z,2.2083333,4841,5924,1026.19
2004-01-02T06:00:00Z,2.2500000,4845,5907,1025.69
2004-01-02T07:00:00Z,2.2916667,4892,5951,1025.38
2004-01-02T08:00:00Z,2.3333333,4880,5923,1025.07
2004-01-02T09:00:00Z,2.3750000,4930,5962,1024.60
2004-01-02T10:00:00Z,2.4166667,4944,5958,1024.12
2004-01-02T11:00:00Z,2.4583333,4952,5949,1023.70
2004-01-02T12:00:00Z,2.5000000,4980,5959,1023.15
2004-01-02T13:00:00Z,2.5416667,4971,5932,1022.80
2004-01-02T14:00:00Z,2.5833333,4962,5915,1022.64
2004-01-02T15:00:00Z,2.6250000,5003,5951,1022.36
2004-01-02T16:00:00Z,2.6666667,5019,5951,1021.92
2004-01-02T17:00:00Z,2.7083333,4987,5897,1021.56
2004-01-02T18:00:00Z,2.7500000,5004,5908,1021.35
2004-01-02T19:00:00Z,2.7916667,5018,5909,1021.00
2004-01-02T20:00:00Z,2.8333333,5023,5901,1020.68
2004-01-02T21:00:00Z,2.8750000,5015,5872,1020.22
2004-01-02T22:00:00Z,2.9166667,5031,5872,1019.79
2004-01-02T23:00:00Z,2.9583333,5019,5847,1019.55
2004-01-03T00:00:00Z,3.0000000,5058,5876,1019.16
2004-01-03T01:00:00Z,3.0416667,5077,5875,1018.64
2004-01-03T02:00:00Z,3.0833333,5088,5861,1018.03
2004-01-03T03:00:00Z,3.1250000,5091,5846,1017.59
2004-01-03T04:00:00Z,3.1666667,5096,5836,1017.24
2004-01-03T05:00:00Z,3.2083333,5119,5847,1016.87
2004-01-03T06:00:00Z,3.2500000,5116,5830,1016.55
2004-01-03T07:00:00Z,3.2916667,5160,5866,1016.23
2004-01-03T08:00:00Z,3.3333333,5175,5875,1016.04
2004-01-03T09:00:00Z,3.3750000,5163,5846,1015.69
2004-01-03T10:00:00Z,3.4166667,5193,5862,1015.28
2004-01-03T11:00:00Z,3.4583333,5210,5856,1014.70
2004-01-03T12:00:00Z,3.5000000,5236,5859,1014.09
2004-01-03T13:00:00Z,3.5416667,5234,5834,1013.58
2004-01-03T14:00:00Z,3.5833333,5257,5844,1013.20
2004-01-03T15:00:00Z,3.6250000,5269,5842,1012.85
2004-01-03T16:00:00Z,3.6666667,5279,5835,1012.44
2004-01-03T17:00:00Z,3.7083333,5320,5860,1011.98
2004-01-03T18:00:00Z,3.7500000,5324,5842,1011.46
2004-01-03T19:00:00Z,3.7916667,5318,5829,1011.31
2004-01-03T20:00:00Z,3.8333333,5323,5822,1011.02
2004-01-03T21:00:00Z,3.8750000,5345,5839,1010.86
2004-01-03T22:00:00Z,3.9166667,5325,5804,1010.55
2004-01-03T23:00:00Z,3.9583333,5348,5819,1010.32
2004-01-04T00:00:00Z,4.0000000,5319,5783,1010.20
2004-01-04T01:00:00Z,4.0416667,5342,5802,1010.06
2004-01-04T02:00:00Z,4.0833333,5345,5792,1009.76
2004-01-04T03:00:00Z,4.1250000,5337,5774,1009.55
2004-01-04T04:00:00Z,4.1666667,5346,5779,1009.43
2004-01-04T05:00:00Z,4.2083333,5342,5775,1009.44
2004-01-04T06:00:00Z,4.2500000,5346,5773,1009.28
2004-01-04T07:00:00Z,4.2916667,5361,5799,1009.53
2004-01-04T08:00:00Z,4.3333333,5354,5805,1009.83
2004-01-04T09:00:00Z,4.3750000,5348,5798,1009.83
2004-01-04T10:00:00Z,4.4166667,5346,5790,1009.69
2004-01-04T11:00:00Z,4.4583333,5359,5811,1009.84
2004-01-04T12:00:00Z,4.5000000,5345,5800,1009.94
2004-01-04T13:00:00Z,4.5416667,5346,5803,1009.99
2004-01-04T14:00:00Z,4.5833333,5369,5833,1010.11
2004-01-04T15:00:00Z,4.6250000,5296,5766,1010.39
2004-01-04T16:00:00Z,4.6666667,5345,5820,1010.42
2004-01-04T17:00:00Z,4.7083333,5320,5795,1010.47
2004-01-04T18:00:00Z,4.7500000,5316,5796,1010.58
2004-01-04T19:00:00Z,4.7916667,5298,5783,1010.74
2004-01-04T20:00:00Z,4.8333333,5303,5800,1011.02
2004-01-04T21:00:00Z,4.8750000,5293,5800,1011.27
2004-01-04T22:00:00Z,4.9166667,5277,5792,1011.49
2004-01-04T23:00:00Z,4.9583333,5261,5785,1011.74
2004-01-05T00:00:00Z,5.0000000,5261,5787,1011.79
2004-01-05T01:00:00Z,5.0416667,5243,5778,1012.03
2004-01-05T02:00:00Z,5.0833333,5238,5785,1012.33
2004-01-05T03:00:00Z,5.1250000,5229,5789,1012.65
2004-01-05T04:00:00Z,5.1666667,5242,5811,1012.84
2004-01-05T05:00:00Z,5.2083333,5215,5799,1013.25
2004-01-05T06:00:00Z,5.2500000,5192,5797,1013.81
2004-01-05T07:00:00Z,5.2916667,5178,5806,1014.38
2004-01-05T08:00:00Z,5.3333333,5150,5804,1015.07
2004-01-05T09:00:00Z,5.3750000,5151,5824,1015.49
2004-01-05T10:00:00Z,5.4166667,5134,5822,1015.91
2004-01-05T11:00:00Z,5.4583333,5070,5772,1016.42
2004-01-05T12:00:00Z,5.5000000,5079,5807,1017.00
2004-01-05T13:00:00Z,5.5416667,5073,5826,1017.60
2004-01-05T14:00:00Z,5.5833333,5045,5813,1018.05
2004-01-05T15:00:00Z,5.6250000,5031,5813,1018.44
2004-01-05T16:00:00Z,5.6666667,5018,5809,1018.68
2004-01-05T17:00:00Z,5.7083333,4997,5801,1019.07
2004-01-05T18:00:00Z,5.7500000,4988,5801,1019.31
2004-01-05T19:00:00Z,5.7916667,5014,5846,1019.66
2004-01-05T20:00:00Z,5.8333333,4992,5833,1019.94
2004-01-05T21:00:00Z,5.8750000,4961,5806,1020.15
2004-01-05T22:00:00Z,5.9166667,4963,5820,1020.43
2004-01-05T23:00:00Z,5.9583333,4959,5830,1020.78
2004-01-06T00:00:00Z,6.0000000,4957,5835,1020.95
2004-01-06T01:00:00Z,6.0416667,4929,5803,1020.96
2004-01-06T02:00:00Z,6.0833333,4956,5835,1020.98
2004-01-06T03:00:00Z,6.1250000,4931,5803,1020.90
2004-01-06T04:00:00Z,6.1666667,4959,5833,1020.84
2004-01-06T05:00:00Z,6.2083333,4943,5812,1020.78
2004-01-06T06:00:00Z,6.2500000,4918,5783,1020.80
2004-01-06T07:00:00Z,6.2916667,4950,5830,1021.01
2004-01-06T08:00:00Z,6.3333333,4947,5832,1021.15
2004-01-06T09:00:00Z,6.3750000,4962,5838,1020.87
2004-01-06T10:00:00Z,6.4166667,4957,5809,1020.35
2004-01-06T11:00:00Z,6.4583333,4995,5844,1020.13
2004-01-06T12:00:00Z,6.5000000,4989,5835,1020.07
2004-01-06T13:00:00Z,6.5416667,4995,5832,1019.85
