Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2022-01-01T00:00:00Z,1.0000000,6563,6664,1001.81
2022-01-01T01:00:00Z,1.0416667,6488,6630,1002.66
2022-01-01T02:00:00Z,1.0833333,6489,6672,1003.51
2022-01-01T03:00:00Z,1.1250000,6435,6653,1004.25
2022-01-01T04:00:00Z,1.1666667,6403,6657,1005.01
2022-01-01T05:00:00Z,1.2083333,6379,6664,1005.64
2022-01-01T06:00:00Z,1.2500000,6347,6665,1006.36
2022-01-01T07:00:00Z,1.2916667,6272,6637,1007.39
2022-01-01T08:00:00Z,1.3333333,6270,6674,1008.18
2022-01-01T09:00:00Z,1.3750000,6201,6632,1008.81
2022-01-01T10:00:00Z,1.4166667,6197,6648,1009.25
2022-01-01T11:00:00Z,1.4583333,6197,6679,1009.87
2022-01-01T12:00:00Z,1.5000000,6129,6638,1010.53
2022-01-01T13:00:00Z,1.5416667,6111,6648,1011.13
2022-01-01T14:00:00Z,1.5833333,6050,6594,1011.38
2022-01-01T15:00:00Z,1.6250000,6060,6624,1011.77
2022-01-01T16:00:00Z,1.6666667,6028,6606,1012.12
2022-01-01T17:00:00Z,1.7083333,6029,6615,1012.28
2022-01-01T18:00:00Z,1.7500000,6033,6617,1012.22
2022-01-01T19:00:00Z,1.7916667,6007,6591,1012.29
2022-01-01T20:00:00Z,1.8333333,6006,6611,1012.71
2022-01-01T21:00:00Z,1.8750000,5983,6585,1012.71
2022-01-01T22:00:00Z,1.9166667,5971,6566,1012.58
2022-01-01T23:00:00Z,1.9583333,6014,6597,1012.25
2022-01-02T00:00:00Z,2.0000000,5996,6569,1012.08
2022-01-02T01:00:00Z,2.0416667,6018,6578,1011.78
2022-01-02T02:00:00Z,2.0833333,6061,6587,1010.98
2022-01-02T03:00:00Z,2.1250000,6115,6618,1010.42
2022-01-02T04:00:00Z,2.1666667,6091,6585,1010.28
2022-01-02T05:00:00Z,2.2083333,6154,6615,1009.51
2022-01-02T06:00:00Z,2.2500000,6209,6625,1008.51
2022-01-02T07:00:00Z,2.2916667,6219,6601,1007.80
2022-01-02T08:00:00Z,2.3333333,6214,6583,1007.53
2022-01-02T09:00:00Z,2.3750000,6260,6615,1007.20
2022-01-02T10:00:00Z,2.4166667,6282,6603,1006.48
2022-01-02T11:00:00Z,2.4583333,6351,6635,1005.66
2022-01-02T12:00:00Z,2.5000000,6354,6595,1004.77
2022-01-02T13:00:00Z,2.5416667,6407,6618,1004.12
2022-01-02T14:00:00Z,2.5833333,6415,6597,1003.52
2022-01-02T15:00:00Z,2.6250000,6449,6593,1002.73
2022-01-02T16:00:00Z,2.6666667,6481,6587,1001.93
2022-01-02T17:00:00Z,2.7083333,6526,6595,1001.16
2022-01-02T18:00:00Z,2.7500000,6575,6604,1000.34
2022-01-02T19:00:00Z,2.7916667,6612,6610,999.70
2022-01-02T20:00:00Z,2.8333333,6618,6595,999.27
2022-01-02T21:00:00Z,2.8750000,6659,6618,998.91
2022-01-02T22:00:00Z,2.9166667,6705,6636,998.35
2022-01-02T23:00:00Z,2.9583333,6705,6617,997.96
2022-01-03T00:00:00Z,3.0000000,6720,6609,997.50
2022-01-03T01:00:00Z,3.0416667,6729,6607,997.27
2022-01-03T02:00:00Z,3.0833333,6737,6595,996.88
2022-01-03T03:00:00Z,3.1250000,6776,6630,996.80
2022-01-03T04:00:00Z,3.1666667,6799,6635,996.43
2022-01-03T05:00:00Z,3.2083333,6767,6592,996.21
2022-01-03T06:00:00Z,3.2500000,6840,6659,996.11
2022-01-03T07:00:00Z,3.2916667,6838,6662,996.21
2022-01-03T08:00:00Z,3.3333333,6839,6655,996.04
2022-01-03T09:00:00Z,3.3750000,6852,6668,996.05
2022-01-03T10:00:00Z,3.4166667,6865,6666,995.76
2022-01-03T11:00:00Z,3.4583333,6874,6668,995.63
2022-01-03T12:00:00Z,3.5000000,6845,6629,995.42
2022-01-03T13:00:00Z,3.5416667,6862,6649,995.48
2022-01-03T14:00:00Z,3.5833333,6832,6613,995.34
2022-01-03T15:00:00Z,3.6250000,6885,6650,995.04
2022-01-03T16:00:00Z,3.6666667,6856,6616,994.95
2022-01-03T17:00:00Z,3.7083333,6868,6632,995.02
2022-01-03T18:00:00Z,3.7500000,6877,6630,994.80
2022-01-03T19:00:00Z,3.7916667,6894,6638,994.62
2022-01-03T20:00:00Z,3.8333333,6899,6630,994.38
2022-01-03T21:00:00Z,3.8750000,6904,6647,994.61
2022-01-03T22:00:00Z,3.9166667,6925,6662,994.50
2022-01-03T23:00:00Z,3.9583333,6914,6627,994.03
2022-01-04T00:00:00Z,4.0000000,6956,6643,993.53
2022-01-04T01:00:00Z,4.0416667,6952,6627,993.27
2022-01-04T02:00:00Z,4.0833333,6985,6638,992.86
