Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
1998-01-01T00:00:00Z,1.0000000,5626,6451,1016.94
1998-01-01T01:00:00Z,1.0416667,5611,6437,1017.02
1998-01-01T02:00:00Z,1.0833333,5627,6464,1017.20
1998-01-01T03:00:00Z,1.1250000,5574,6409,1017.33
1998-01-01T04:00:00Z,1.1666667,5618,6464,1017.41
1998-01-01T05:00:00Z,1.2083333,5642,6489,1017.35
1998-01-01T06:00:00Z,1.2500000,5626,6478,1017.51
1998-01-01T07:00:00Z,1.2916667,5610,6461,1017.55
1998-01-01T08:00:00Z,1.3333333,5621,6473,1017.54
1998-01-01T09:00:00Z,1.3750000,5647,6502,1017.51
1998-01-01T10:00:00Z,1.4166667,5637,6486,1017.42
1998-01-01T11:00:00Z,1.4583333,5609,6448,1017.29
1998-01-01T12:00:00Z,1.5000000,5639,6480,1017.24
1998-01-01T13:00:00Z,1.5416667,5619,6450,1017.10
1998-01-01T14:00:00Z,1.5833333,5639,6469,1017.01
1998-01-01T15:00:00Z,1.6250000,5614,6442,1017.05
1998-01-01T16:00:00Z,1.6666667,5623,6437,1016.73
1998-01-01T17:00:00Z,1.7083333,5662,6472,1016.52
1998-01-01T18:00:00Z,1.7500000,5679,6465,1015.97
1998-01-01T19:00:00Z,1.7916667,5669,6444,1015.77
1998-01-01T20:00:00Z,1.8333333,5709,6474,1015.46
1998-01-01T21:00:00Z,1.8750000,5680,6436,1015.34
1998-01-01T22:00:00Z,1.9166667,5692,6442,1015.18
1998-01-01T23:00:00Z,1.9583333,5732,6462,1014.66
1998-01-02T00:00:00Z,2.0000000,5747,6462,1014.31
1998-01-02T01:00:00Z,2.0416667,5769,6486,1014.29
1998-01-02T02:00:00Z,2.0833333,5780,6489,1014.09
1998-01-02T03:00:00Z,2.1250000,5784,6468,1013.56
1998-01-02T04:00:00Z,2.1666667,5826,6502,1013.29
1998-01-02T05:00:00Z,2.2083333,5837,6500,1013.00
1998-01-02T06:00:00Z,2.2500000,5824,6476,1012.79
1998-01-02T07:00:00Z,2.2916667,5833,6481,1012.69
1998-01-02T08:00:00Z,2.3333333,5825,6473,1012.71
1998-01-02T09:00:00Z,2.3750000,5859,6511,1012.71
1998-01-02T10:00:00Z,2.4166667,5859,6503,1012.56
1998-01-02T11:00:00Z,2.4583333,5863,6493,1012.25
1998-01-02T12:00:00Z,2.5000000,5873,6505,1012.27
1998-01-02T13:00:00Z,2.5416667,5883,6500,1011.94
1998-01-02T14:00:00Z,2.5833333,5870,6479,1011.80
1998-01-02T15:00:00Z,2.6250000,5896,6503,1011.71
1998-01-02T16:00:00Z,2.6666667,5897,6485,1011.31
1998-01-02T17:00:00Z,2.7083333,5924,6495,1010.89
1998-01-02T18:00:00Z,2.7500000,5886,6438,1010.58
1998-01-02T19:00:00Z,2.7916667,5954,6502,1010.36
1998-01-02T20:00:00Z,2.8333333,5944,6485,1010.23
1998-01-02T21:00:00Z,2.8750000,5967,6499,1010.01
1998-01-02T22:00:00Z,2.9166667,5951,6478,1009.93
1998-01-02T23:00:00Z,2.9583333,5926,6436,1009.61
1998-01-03T00:00:00Z,3.0000000,5978,6478,1009.32
1998-01-03T01:00:00Z,3.0416667,6002,6488,1008.98
1998-01-03T02:00:00Z,3.0833333,6028,6491,1008.45
1998-01-03T03:00:00Z,3.1250000,6061,6500,1007.91
1998-01-03T04:00:00Z,3.1666667,6073,6483,1007.29
1998-01-03T05:00:00Z,3.2083333,6121,6507,1006.72
1998-01-03T06:00:00Z,3.2500000,6134,6505,1006.39
1998-01-03T07:00:00Z,3.2916667,6156,6509,1005.99
1998-01-03T08:00:00Z,3.3333333,6214,6547,1005.52
1998-01-03T09:00:00Z,3.3750000,6255,6565,1005.00
1998-01-03T10:00:00Z,3.4166667,6264,6548,1004.46
1998-01-03T11:00:00Z,3.4583333,6270,6529,1003.92
1998-01-03T12:00:00Z,3.5000000,6285,6516,1003.33
1998-01-03T13:00:00Z,3.5416667,6312,6526,1002.96
1998-01-03T14:00:00Z,3.5833333,6319,6496,1002.19
1998-01-03T15:00:00Z,3.6250000,6341,6485,1001.49
1998-01-03T16:00:00Z,3.6666667,6373,6491,1000.93
1998-01-03T17:00:00Z,3.7083333,6368,6458,1000.35
1998-01-03T18:00:00Z,3.7500000,6395,6467,999.98
1998-01-03T19:00:00Z,3.7916667,6454,6502,999.46
1998-01-03T20:00:00Z,3.8333333,6495,6516,998.89
1998-01-03T21:00:00Z,3.8750000,6521,6521,998.45
1998-01-03T22:00:00Z,3.9166667,6520,6502,998.09
1998-01-03T23:00:00Z,3.9583333,6539,6494,997.53
1998-01-04T00:00:00Z,4.0000000,6593,6528,997.11
1998-01-04T01:00:00Z,4.0416667,6613,6532,996.79
1998-01-04T02:00:00Z,4.0833333,6602,6504,996.43
1998-01-04T03:00:00Z,4.1250000,6665,6545,996.01
1998-01-04T04:00:00Z,4.1666667,6675,6533,995.56
1998-01-04T05:00:00Z,4.2083333,6711,6553,995.24
1998-01-04T06:00:00Z,4.2500000,6695,6534,995.17
1998-01-04T07:00:00Z,4.2916667,6695,6534,995.17
1998-01-04T08:00:00Z,4.3333333,6725,6549,994.88
1998-01-04T09:00:00Z,4.3750000,6767,6573,994.53
1998-01-04T10:00:00Z,4.4166667,6756,6549,994.25
1998-01-04T11:00:00Z,4.4583333,6739,6518,993.96
1998-01-04T12:00:00Z,4.5000000,6770,6528,993.55
1998-01-04T13:00:00Z,4.5416667,6787,6530,993.24
1998-01-04T14:00:00Z,4.5833333,6835,6559,992.89
1998-01-04T15:00:00Z,4.6250000,6829,6543,992.67
1998-01-04T16:00:00Z,4.6666667,6831,6536,992.49
1998-01-04T17:00:00Z,4.7083333,6854,6536,992.03
1998-01-04T18:00:00Z,4.7500000,6862,6527,991.69
1998-01-04T19:00:00Z,4.7916667,6862,6510,991.35
1998-01-04T20:00:00Z,4.8333333,6939,6574,991.15
1998-01-04T21:00:00Z,4.8750000,6892,6517,990.90
1998-01-04T22:00:00Z,4.9166667,6886,6507,990.81
1998-01-04T23:00:00Z,4.9583333,6928,6528,990.43
1998-01-05T00:00:00Z,5.0000000,6947,6539,990.27
1998-01-05T01:00:00Z,5.0416667,6939,6526,990.17
1998-01-05T02:00:00Z,5.0833333,6966,6541,989.95
1998-01-05T03:00:00Z,5.1250000,6959,6530,989.85
1998-01-05T04:00:00Z,5.1666667,6942,6509,989.75
1998-01-05T05:00:00Z,5.2083333,6986,6543,989.60
1998-01-05T06:00:00Z,5.2500000,7006,6564,989.65
1998-01-05T07:00:00Z,5.2916667,6970,6546,989.97
1998-01-05T08:00:00Z,5.3333333,6913,6508,990.31
1998-01-05T09:00:00Z,5.3750000,6955,6556,990.48
1998-01-05T10:00:00Z,5.4166667,6945,6548,990.50
1998-01-05T11:00:00Z,5.4583333,6944,6552,990.61
1998-01-05T12:00:00Z,5.5000000,6963,6574,990.69
1998-01-05T13:00:00Z,5.5416667,6938,6558,990.84
1998-01-05T14:00:00Z,5.5833333,6918,6550,991.08
1998-01-05T15:00:00Z,5.6250000,6908,6547,991.21
1998-01-05T16:00:00Z,5.6666667,6911,6563,991.47
1998-01-05T17:00:00Z,5.7083333,6870,6533,991.66
1998-01-05T18:00:00Z,5.7500000,6853,6525,991.84
1998-01-05T19:00:00Z,5.7916667,6867,6557,992.22
1998-01-05T20:00:00Z,5.8333333,6848,6552,992.49
1998-01-05T21:00:00Z,5.8750000,6780,6501,992.78
