Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2000-01-01T00:00:00Z,1.0000000,5294,6002,1015.73
2000-01-01T01:00:00Z,1.0416667,5286,6006,1016.03
2000-01-01T02:00:00Z,1.0833333,5262,5985,1016.16
2000-01-01T03:00:00Z,1.1250000,5214,5948,1016.57
2000-01-01T04:00:00Z,1.1666667,5248,5993,1016.71
2000-01-01T05:00:00Z,1.2083333,5234,5982,1016.83
2000-01-01T06:00:00Z,1.2500000,5214,5961,1016.87
2000-01-01T07:00:00Z,1.2916667,5225,5973,1016.86
2000-01-01T08:00:00Z,1.3333333,5258,6009,1016.81
2000-01-01T09:00:00Z,1.3750000,5226,5989,1017.19
2000-01-01T10:00:00Z,1.4166667,5188,5954,1017.37
2000-01-01T11:00:00Z,1.4583333,5219,6002,1017.67
2000-01-01T12:00:00Z,1.5000000,5181,5963,1017.77
2000-01-01T13:00:00Z,1.5416667,5217,5999,1017.65
2000-01-01T14:00:00Z,1.5833333,5241,6030,1017.71
2000-01-01T15:00:00Z,1.6250000,5208,5998,1017.86
2000-01-01T16:00:00Z,1.6666667,5216,5999,1017.67
2000-01-01T17:00:00Z,1.7083333,5190,5975,1017.81
2000-01-01T18:00:00Z,1.7500000,5185,5971,1017.85
2000-01-01T19:00:00Z,1.7916667,5192,5993,1018.16
2000-01-01T20:00:00Z,1.8333333,5192,5981,1017.88
2000-01-01T21:00:00Z,1.8750000,5202,5990,1017.83
2000-01-01T22:00:00Z,1.9166667,5201,5978,1017.59
2000-01-01T23:00:00Z,1.9583333,5206,5979,1017.48
2000-01-02T00:00:00Z,2.0000000,5220,5989,1017.35
2000-01-02T01:00:00Z,2.0416667,5191,5948,1017.16
2000-01-02T02:00:00Z,2.0833333,5224,5963,1016.66
2000-01-02T03:00:00Z,2.1250000,5268,5979,1015.89
2000-01-02T04:00:00Z,2.1666667,5290,5973,1015.19
2000-01-02T05:00:00Z,2.2083333,5305,5956,1014.42
2000-01-02T06:00:00Z,2.2500000,5357,5955,1013.07
2000-01-02T07:00:00Z,2.2916667,5393,5969,1012.49
2000-01-02T08:00:00Z,2.3333333,5390,5951,1012.16
2000-01-02T09:00:00Z,2.3750000,5448,5983,1011.43
2000-01-02T10:00:00Z,2.4166667,5445,5962,1011.03
2000-01-02T11:00:00Z,2.4583333,5484,5965,1010.14
2000-01-02T12:00:00Z,2.5000000,5512,5973,1009.63
2000-01-02T13:00:00Z,2.5416667,5566,5993,1008.77
2000-01-02T14:00:00Z,2.5833333,5565,5961,1008.06
2000-01-02T15:00:00Z,2.6250000,5620,5982,1007.21
2000-01-02T16:00:00Z,2.6666667,5662,5985,1006.27
2000-01-02T17:00:00Z,2.7083333,5697,5979,1005.31
2000-01-02T18:00:00Z,2.7500000,5733,5965,1004.12
2000-01-02T19:00:00Z,2.7916667,5771,5944,1002.77
2000-01-02T20:00:00Z,2.8333333,5803,5939,1001.90
2000-01-02T21:00:00Z,2.8750000,5873,5980,1001.22
2000-01-02T22:00:00Z,2.9166667,5859,5955,1000.97
2000-01-02T23:00:00Z,2.9583333,5874,5957,1000.66
2000-01-03T00:00:00Z,3.0000000,5880,5946,1000.28
2000-01-03T01:00:00Z,3.0416667,5890,5949,1000.12
2000-01-03T02:00:00Z,3.0833333,5896,5964,1000.32
2000-01-03T03:00:00Z,3.1250000,5883,5949,1000.27
2000-01-03T04:00:00Z,3.1666667,5924,5983,1000.12
2000-01-03T05:00:00Z,3.2083333,5879,5941,1000.18
2000-01-03T06:00:00Z,3.2500000,5889,5958,1000.34
2000-01-03T07:00:00Z,3.2916667,5885,5960,1000.49
2000-01-03T08:00:00Z,3.3333333,5900,5977,1000.52
2000-01-03T09:00:00Z,3.3750000,5891,5976,1000.70
2000-01-03T10:00:00Z,3.4166667,5886,5979,1000.90
2000-01-03T11:00:00Z,3.4583333,5885,5986,1001.07
2000-01-03T12:00:00Z,3.5000000,5884,5994,1001.28
2000-01-03T13:00:00Z,3.5416667,5897,6006,1001.25
2000-01-03T14:00:00Z,3.5833333,5919,6023,1001.12
2000-01-03T15:00:00Z,3.6250000,5904,6000,1000.94
2000-01-03T16:00:00Z,3.6666667,5916,6003,1000.74
2000-01-03T17:00:00Z,3.7083333,5913,5989,1000.50
2000-01-03T18:00:00Z,3.7500000,5926,5973,999.84
2000-01-03T19:00:00Z,3.7916667,5979,6000,999.25
2000-01-03T20:00:00Z,3.8333333,5975,5971,998.67
2000-01-03T21:00:00Z,3.8750000,6038,5987,997.63
2000-01-03T22:00:00Z,3.9166667,6077,5982,996.64
2000-01-03T23:00:00Z,3.9583333,6122,5986,995.74
2000-01-04T00:00:00Z,4.0000000,6122,5955,995.04
2000-01-04T01:00:00Z,4.0416667,6166,5946,993.87
2000-01-04T02:00:00Z,4.0833333,6256,5969,992.43
2000-01-04T03:00:00Z,4.1250000,6339,5969,990.65
2000-01-04T04:00:00Z,4.1666667,6401,5955,989.02
2000-01-04T05:00:00Z,4.2083333,6478,5975,987.85
2000-01-04T06:00:00Z,4.2500000,6543,5979,986.60
2000-01-04T07:00:00Z,4.2916667,6615,5987,985.30
2000-01-04T08:00:00Z,4.3333333,6614,5943,984.32
2000-01-04T09:00:00Z,4.3750000,6665,5953,983.51
2000-01-04T10:00:00Z,4.4166667,6702,5968,983.09
2000-01-04T11:00:00Z,4.4583333,6700,5943,982.56
2000-01-04T12:00:00Z,4.5000000,6691,5915,982.12
2000-01-04T13:00:00Z,4.5416667,6742,5937,981.58
2000-01-04T14:00:00Z,4.5833333,6768,5945,981.26
2000-01-04T15:00:00Z,4.6250000,6798,5966,981.13
2000-01-04T16:00:00Z,4.6666667,6818,5981,981.07
2000-01-04T17:00:00Z,4.7083333,6755,5935,981.29
2000-01-04T18:00:00Z,4.7500000,6793,5978,981.50
2000-01-04T19:00:00Z,4.7916667,6785,5975,981.58
2000-01-04T20:00:00Z,4.8333333,6725,5955,982.34
2000-01-04T21:00:00Z,4.8750000,6685,5953,983.11
2000-01-04T22:00:00Z,4.9166667,6657,5958,983.78
2000-01-04T23:00:00Z,4.9583333,6643,5974,984.42
2000-01-05T00:00:00Z,5.0000000,6590,5953,985.03
2000-01-05T01:00:00Z,5.0416667,6592,5984,985.70
2000-01-05T02:00:00Z,5.0833333,6543,5966,986.29
2000-01-05T03:00:00Z,5.1250000,6554,6001,986.85
2000-01-05T04:00:00Z,5.1666667,6530,5993,987.17
2000-01-05T05:00:00Z,5.2083333,6490,5978,987.67
2000-01-05T06:00:00Z,5.2500000,6487,5997,988.15
2000-01-05T07:00:00Z,5.2916667,6425,5973,988.92
2000-01-05T08:00:00Z,5.3333333,6373,5977,990.10
2000-01-05T09:00:00Z,5.3750000,6309,5966,991.22
2000-01-05T10:00:00Z,5.4166667,6267,5979,992.41
2000-01-05T11:00:00Z,5.4583333,6218,5979,993.47
2000-01-05T12:00:00Z,5.5000000,6176,5987,994.58
2000-01-05T13:00:00Z,5.5416667,6106,5973,995.79
2000-01-05T14:00:00Z,5.5833333,6058,5979,997.00
2000-01-05T15:00:00Z,5.6250000,6014,5979,997.98
2000-01-05T16:00:00Z,5.6666667,5953,5967,999.08
2000-01-05T17:00:00Z,5.7083333,5887,5950,1000.20
2000-01-05T18:00:00Z,5.7500000,5845,5933,1000.78
2000-01-05T19:00:00Z,5.7916667,5867,5974,1001.22
2000-01-05T20:00:00Z,5.8333333,5802,5954,1002.26
2000-01-05T21:00:00Z,5.8750000,5771,5937,1002.61
2000-01-05T22:00:00Z,5.9166667,5764,5972,1003.56
2000-01-05T23:00:00Z,5.9583333,5739,5967,1004.04
2000-01-06T00:00:00Z,6.0000000,5735,5967,1004.12
2000-01-06T01:00:00Z,6.0416667,5759,6003,1004.37
2000-01-06T02:00:00Z,6.0833333,5761,6005,1004.38
2000-01-06T03:00:00Z,6.1250000,5784,6029,1004.38
2000-01-06T04:00:00Z,6.1666667,5765,5988,1003.90
2000-01-06T05:00:00Z,6.2083333,5770,5987,1003.76
2000-01-06T06:00:00Z,6.2500000,5837,6023,1003.02
2000-01-06T07:00:00Z,6.2916667,5827,6006,1002.86
2000-01-06T08:00:00Z,6.3333333,5794,5956,1002.50
2000-01-06T09:00:00Z,6.3750000,5831,5970,1001.96
2000-01-06T10:00:00Z,6.4166667,5844,5941,1000.99
2000-01-06T11:00:00Z,6.4583333,5892,5964,1000.42
2000-01-06T12:00:00Z,6.5000000,5938,5951,999.07
2000-01-06T13:00:00Z,6.5416667,6021,5975,997.73
2000-01-06T14:00:00Z,6.5833333,6027,5938,996.77
2000-01-06T15:00:00Z,6.6250000,6088,5947,995.60
2000-01-06T16:00:00Z,6.6666667,6122,5928,994.41
2000-01-06T17:00:00Z,6.7083333,6215,5964,993.20
2000-01-06T18:00:00Z,6.7500000,6249,5947,992.07
2000-01-06T19:00:00Z,6.7916667,6283,5937,991.11
2000-01-06T20:00:00Z,6.8333333,6291,5914,990.43
2000-01-06T21:00:00Z,6.8750000,6370,5954,989.64
2000-01-06T22:00:00Z,6.9166667,6396,5956,989.13
2000-01-06T23:00:00Z,6.9583333,6413,5945,988.53
2000-01-07T00:00:00Z,7.0000000,6463,5964,987.91
2000-01-07T01:00:00Z,7.0416667,6441,5917,987.31
2000-01-07T02:00:00Z,7.0833333,6470,5926,986.91
2000-01-07T03:00:00Z,7.1250000,6534,5960,986.35
2000-01-07T04:00:00Z,7.1666667,6561,5963,985.85
2000-01-07T05:00:00Z,7.2083333,6578,5946,985.13
2000-01-07T06:00:00Z,7.2500000,6623,5967,984.68
2000-01-07T07:00:00Z,7.2916667,6620,5943,984.20
2000-01-07T08:00:00Z,7.3333333,6647,5957,983.97
2000-01-07T09:00:00Z,7.3750000,6612,5967,984.91
2000-01-07T10:00:00Z,7.4166667,6566,5961,985.70
2000-01-07T11:00:00Z,7.4583333,6573,5988,986.17
2000-01-07T12:00:00Z,7.5000000,6588,6026,986.73
2000-01-07T13:00:00Z,7.5416667,6579,6037,987.15
2000-01-07T14:00:00Z,7.5833333,6543,6040,987.97
2000-01-07T15:00:00Z,7.6250000,6475,6016,988.83
2000-01-07T16:00:00Z,7.6666667,6405,5972,989.32
2000-01-07T17:00:00Z,7.7083333,6414,6003,989.83
2000-01-07T18:00:00Z,7.7500000,6376,5990,990.33
2000-01-07T19:00:00Z,7.7916667,6337,5968,990.66
2000-01-07T20:00:00Z,7.8333333,6381,6013,990.74
2000-01-07T21:00:00Z,7.8750000,6353,5979,990.57
2000-01-07T22:00:00Z,7.9166667,6350,5969,990.42
2000-01-07T23:00:00Z,7.9583333,6370,5969,989.98
2000-01-08T00:00:00Z,8.0000000,6376,5975,990.00
2000-01-08T01:00:00Z,8.0416667,6378,5960,989.62
2000-01-08T02:00:00Z,8.0833333,6417,5986,989.37
2000-01-08T03:00:00Z,8.1250000,6451,5970,988.29
2000-01-08T04:00:00Z,8.1666667,6463,5954,987.68
2000-01-08T05:00:00Z,8.2083333,6541,5991,986.90
2000-01-08T06:00:00Z,8.2500000,6588,5963,985.29
2000-01-08T07:00:00Z,8.2916667,6668,5986,984.20
2000-01-08T08:00:00Z,8.3333333,6715,5993,983.40
2000-01-08T09:00:00Z,8.3750000,6757,5982,982.31
2000-01-08T10:00:00Z,8.4166667,6778,5969,981.60
2000-01-08T11:00:00Z,8.4583333,6854,5992,980.61
2000-01-08T12:00:00Z,8.5000000,6876,5982,979.94
2000-01-08T13:00:00Z,8.5416667,6970,6034,979.29
2000-01-08T14:00:00Z,8.5833333,6973,6015,978.80
2000-01-08T15:00:00Z,8.6250000,6989,6008,978.33
2000-01-08T16:00:00Z,8.6666667,7009,6022,978.27
2000-01-08T17:00:00Z,8.7083333,6986,6008,978.39
2000-01-08T18:00:00Z,8.7500000,6961,6004,978.78
2000-01-08T19:00:00Z,8.7916667,6897,5993,979.79
2000-01-08T20:00:00Z,8.8333333,6900,6015,980.21
2000-01-08T21:00:00Z,8.8750000,6892,6010,980.26
2000-01-08T22:00:00Z,8.9166667,6898,6029,980.58
2000-01-08T23:00:00Z,8.9583333,6863,6005,980.73
2000-01-09T00:00:00Z,9.0000000,6842,6006,981.17
2000-01-09T01:00:00Z,9.0416667,6776,5973,981.72
2000-01-09T02:00:00Z,9.0833333,6758,5986,982.38
2000-01-09T03:00:00Z,9.1250000,6719,5980,983.02
2000-01-09T04:00:00Z,9.1666667,6700,5978,983.36
2000-01-09T05:00:00Z,9.2083333,6665,5981,984.14
2000-01-09T06:00:00Z,9.2500000,6603,5972,985.19
2000-01-09T07:00:00Z,9.2916667,6607,6013,986.03
2000-01-09T08:00:00Z,9.3333333,6551,6007,987.05
2000-01-09T09:00:00Z,9.3750000,6524,6024,988.00
2000-01-09T10:00:00Z,9.4166667,6487,6037,989.06
2000-01-09T11:00:00Z,9.4583333,6437,6027,989.87
2000-01-09T12:00:00Z,9.5000000,6408,6029,990.53
2000-01-09T13:00:00Z,9.5416667,6396,6040,991.04
2000-01-09T14:00:00Z,9.5833333,6346,6029,991.85
2000-01-09T15:00:00Z,9.6250000,6304,6021,992.57
2000-01-09T16:00:00Z,9.6666667,6285,6038,993.35
2000-01-09T17:00:00Z,9.7083333,6235,6027,994.19
2000-01-09T18:00:00Z,9.7500000,6197,6025,994.96
2000-01-09T19:00:00Z,9.7916667,6160,6024,995.75
2000-01-09T20:00:00Z,9.8333333,6122,6012,996.33
2000-01-09T21:00:00Z,9.8750000,6130,6052,997.04
2000-01-09T22:00:00Z,9.9166667,6061,6015,997.75
2000-01-09T23:00:00Z,9.9583333,6009,6004,998.65
2000-01-10T00:00:00Z,10.0000000,5987,6019,999.49
2000-01-10T01:00:00Z,10.0416667,5960,6026,1000.25
2000-01-10T02:00:00Z,10.0833333,5918,6015,1000.97
2000-01-10T03:00:00Z,10.1250000,5896,6025,1001.70
2000-01-10T04:00:00Z,10.1666667,5871,6031,1002.41
2000-01-10T05:00:00Z,10.2083333,5815,6006,1003.13
2000-01-10T06:00:00Z,10.2500000,5803,6025,1003.84
2000-01-10T07:00:00Z,10.2916667,5783,6035,1004.54
2000-01-10T08:00:00Z,10.3333333,5768,6051,1005.24
2000-01-10T09:00:00Z,10.3750000,5716,6027,1005.94
2000-01-10T10:00:00Z,10.4166667,5717,6060,1006.64
2000-01-10T11:00:00Z,10.4583333,5651,6021,1007.33
2000-01-10T12:00:00Z,10.5000000,5647,6040,1007.87
2000-01-10T13:00:00Z,10.5416667,5619,6032,1008.35
