Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2025-01-01T00:00:00Z,1.0000000,5767,5579,995.25
2025-01-01T01:00:00Z,1.0416667,5813,5590,994.45
2025-01-01T02:00:00Z,1.0833333,5863,5602,993.59
2025-01-01T03:00:00Z,1.1250000,5872,5570,992.61
2025-01-01T04:00:00Z,1.1666667,5939,5604,991.90
2025-01-01T05:00:00Z,1.2083333,6017,5647,991.17
2025-01-01T06:00:00Z,1.2500000,6027,5616,990.19
2025-01-01T07:00:00Z,1.2916667,6056,5615,989.52
2025-01-01T08:00:00Z,1.3333333,6082,5625,989.18
2025-01-01T09:00:00Z,1.3750000,6025,5555,988.77
2025-01-01T10:00:00Z,1.4166667,5963,5475,988.22
2025-01-01T11:00:00Z,1.4583333,5987,5460,987.29
2025-01-01T12:00:00Z,1.5000000,5994,5424,986.23
2025-01-01T13:00:00Z,1.5416667,6073,5462,985.42
2025-01-01T14:00:00Z,1.5833333,6070,5436,984.86
2025-01-01T15:00:00Z,1.6250000,6073,5420,984.39
2025-01-01T16:00:00Z,1.6666667,6113,5434,983.82
2025-01-01T17:00:00Z,1.7083333,6103,5412,983.51
2025-01-01T18:00:00Z,1.7500000,6152,5435,983.02
2025-01-01T19:00:00Z,1.7916667,6173,5438,982.59
2025-01-01T20:00:00Z,1.8333333,6178,5432,982.35
2025-01-01T21:00:00Z,1.8750000,6224,5453,981.87
2025-01-01T22:00:00Z,1.9166667,6247,5466,981.68
2025-01-01T23:00:00Z,1.9583333,6257,5462,981.39
2025-01-02T00:00:00Z,2.0000000,6278,5464,980.99
2025-01-02T01:00:00Z,2.0416667,6301,5473,980.70
2025-01-02T02:00:00Z,2.0833333,6295,5468,980.71
2025-01-02T03:00:00Z,2.1250000,6326,5491,980.61
2025-01-02T04:00:00Z,2.1666667,6367,5522,980.49
2025-01-02T05:00:00Z,2.2083333,6333,5502,980.73
2025-01-02T06:00:00Z,2.2500000,6329,5511,981.04
2025-01-02T07:00:00Z,2.2916667,6318,5509,981.21
2025-01-02T08:00:00Z,2.3333333,6300,5503,981.46
2025-01-02T09:00:00Z,2.3750000,6277,5494,981.73
2025-01-02T10:00:00Z,2.4166667,6264,5490,981.92
2025-01-02T11:00:00Z,2.4583333,6216,5453,982.04
2025-01-02T12:00:00Z,2.5000000,6204,5452,982.27
2025-01-02T13:00:00Z,2.5416667,6191,5447,982.44
2025-01-02T14:00:00Z,2.5833333,6174,5431,982.41
2025-01-02T15:00:00Z,2.6250000,6169,5434,982.61
2025-01-02T16:00:00Z,2.6666667,6174,5439,982.61
2025-01-02T17:00:00Z,2.7083333,6174,5451,982.92
2025-01-02T18:00:00Z,2.7500000,6152,5438,983.09
2025-01-02T19:00:00Z,2.7916667,6153,5451,983.36
2025-01-02T20:00:00Z,2.8333333,6129,5448,983.82
2025-01-02T21:00:00Z,2.8750000,6113,5433,983.82
2025-01-02T22:00:00Z,2.9166667,6117,5445,984.03
2025-01-02T23:00:00Z,2.9583333,6128,5460,984.16
