Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
1997-01-01T00:00:00Z,1.0000000,6171,6464,1004.72
1997-01-01T01:00:00Z,1.0416667,6210,6482,1004.26
1997-01-01T02:00:00Z,1.0833333,6192,6438,1003.73
1997-01-01T03:00:00Z,1.1250000,6221,6443,1003.19
1997-01-01T04:00:00Z,1.1666667,6271,6472,1002.72
1997-01-01T05:00:00Z,1.2083333,6282,6455,1002.14
1997-01-01T06:00:00Z,1.2500000,6320,6475,1001.74
1997-01-01T07:00:00Z,1.2916667,6341,6485,1001.50
1997-01-01T08:00:00Z,1.3333333,6350,6474,1001.08
1997-01-01T09:00:00Z,1.3750000,6334,6451,1000.93
1997-01-01T10:00:00Z,1.4166667,6365,6473,1000.73
1997-01-01T11:00:00Z,1.4583333,6370,6476,1000.69
1997-01-01T12:00:00Z,1.5000000,6331,6465,1001.28
1997-01-01T13:00:00Z,1.5416667,6253,6429,1002.21
1997-01-01T14:00:00Z,1.5833333,6276,6482,1002.83
1997-01-01T15:00:00Z,1.6250000,6250,6475,1003.23
1997-01-01T16:00:00Z,1.6666667,6219,6472,1003.84
1997-01-01T17:00:00Z,1.7083333,6180,6461,1004.47
1997-01-01T18:00:00Z,1.7500000,6162,6482,1005.31
1997-01-01T19:00:00Z,1.7916667,6121,6483,1006.22
1997-01-01T20:00:00Z,1.8333333,6044,6447,1007.19
1997-01-01T21:00:00Z,1.8750000,6004,6445,1008.04
1997-01-01T22:00:00Z,1.9166667,5987,6466,1008.85
1997-01-01T23:00:00Z,1.9583333,5941,6453,1009.64
1997-01-02T00:00:00Z,2.0000000,5906,6435,1010.05
1997-01-02T01:00:00Z,2.0416667,5904,6466,1010.75
1997-01-02T02:00:00Z,2.0833333,5854,6454,1011.64
1997-01-02T03:00:00Z,2.1250000,5809,6429,1012.17
1997-01-02T04:00:00Z,2.1666667,5818,6471,1012.83
1997-01-02T05:00:00Z,2.2083333,5775,6460,1013.61
1997-01-02T06:00:00Z,2.2500000,5737,6459,1014.47
1997-01-02T07:00:00Z,2.2916667,5700,6457,1015.31
1997-01-02T08:00:00Z,2.3333333,5688,6474,1015.96
1997-01-02T09:00:00Z,2.3750000,5692,6498,1016.35
1997-01-02T10:00:00Z,2.4166667,5650,6456,1016.48
1997-01-02T11:00:00Z,2.4583333,5655,6458,1016.41
1997-01-02T12:00:00Z,2.5000000,5660,6457,1016.26
1997-01-02T13:00:00Z,2.5416667,5683,6479,1016.17
1997-01-02T14:00:00Z,2.5833333,5679,6445,1015.55
1997-01-02T15:00:00Z,2.6250000,5750,6476,1014.53
1997-01-02T16:00:00Z,2.6666667,5785,6477,1013.72
1997-01-02T17:00:00Z,2.7083333,5840,6486,1012.63
1997-01-02T18:00:00Z,2.7500000,5885,6464,1011.14
1997-01-02T19:00:00Z,2.7916667,5938,6453,1009.69
1997-01-02T20:00:00Z,2.8333333,6016,6485,1008.61
1997-01-02T21:00:00Z,2.8750000,6058,6469,1007.32
1997-01-02T22:00:00Z,2.9166667,6104,6450,1005.91
1997-01-02T23:00:00Z,2.9583333,6163,6445,1004.51
1997-01-03T00:00:00Z,3.0000000,6198,6421,1003.23
1997-01-03T01:00:00Z,3.0416667,6268,6445,1002.23
1997-01-03T02:00:00Z,3.0833333,6294,6442,1001.61
1997-01-03T03:00:00Z,3.1250000,6295,6439,1001.52
1997-01-03T04:00:00Z,3.1666667,6328,6483,1001.73
1997-01-03T05:00:00Z,3.2083333,6288,6459,1002.09
1997-01-03T06:00:00Z,3.2500000,6247,6461,1003.01
1997-01-03T07:00:00Z,3.2916667,6212,6503,1004.65
1997-01-03T08:00:00Z,3.3333333,6120,6482,1006.23
1997-01-03T09:00:00Z,3.3750000,6049,6455,1007.23
1997-01-03T10:00:00Z,3.4166667,6037,6473,1007.89
1997-01-03T11:00:00Z,3.4583333,6017,6501,1008.91
1997-01-03T12:00:00Z,3.5000000,5995,6520,1009.80
1997-01-03T13:00:00Z,3.5416667,5976,6525,1010.33
1997-01-03T14:00:00Z,3.5833333,5946,6512,1010.75
1997-01-03T15:00:00Z,3.6250000,5918,6501,1011.15
1997-01-03T16:00:00Z,3.6666667,5882,6488,1011.71
1997-01-03T17:00:00Z,3.7083333,5910,6530,1011.94
1997-01-03T18:00:00Z,3.7500000,5876,6503,1012.16
1997-01-03T19:00:00Z,3.7916667,5885,6516,1012.23
1997-01-03T20:00:00Z,3.8333333,5881,6510,1012.20
1997-01-03T21:00:00Z,3.8750000,5874,6511,1012.38
1997-01-03T22:00:00Z,3.9166667,5856,6495,1012.46
1997-01-03T23:00:00Z,3.9583333,5893,6502,1011.74
1997-01-04T00:00:00Z,4.0000000,5972,6545,1010.83
1997-01-04T01:00:00Z,4.0416667,5949,6498,1010.38
1997-01-04T02:00:00Z,4.0833333,5981,6505,1009.81
1997-01-04T03:00:00Z,4.1250000,6002,6503,1009.30
1997-01-04T04:00:00Z,4.1666667,6058,6509,1008.17
1997-01-04T05:00:00Z,4.2083333,6105,6514,1007.22
1997-01-04T06:00:00Z,4.2500000,6144,6533,1006.75
1997-01-04T07:00:00Z,4.2916667,6134,6508,1006.46
1997-01-04T08:00:00Z,4.3333333,6173,6526,1005.97
1997-01-04T09:00:00Z,4.3750000,6178,6531,1005.96
1997-01-04T10:00:00Z,4.4166667,6187,6535,1005.85
1997-01-04T11:00:00Z,4.4583333,6211,6549,1005.62
1997-01-04T12:00:00Z,4.5000000,6191,6537,1005.80
1997-01-04T13:00:00Z,4.5416667,6191,6553,1006.13
1997-01-04T14:00:00Z,4.5833333,6121,6501,1006.59
