Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2021-01-01T00:00:00Z,1.0000000,6338,6744,1008.13
2021-01-01T01:00:00Z,1.0416667,6366,6760,1007.84
2021-01-01T02:00:00Z,1.0833333,6373,6756,1007.63
2021-01-01T03:00:00Z,1.1250000,6340,6712,1007.43
2021-01-01T04:00:00Z,1.1666667,6359,6719,1007.18
2021-01-01T05:00:00Z,1.2083333,6374,6724,1006.97
2021-01-01T06:00:00Z,1.2500000,6388,6739,1006.97
2021-01-01T07:00:00Z,1.2916667,6432,6788,1007.01
2021-01-01T08:00:00Z,1.3333333,6387,6753,1007.27
2021-01-01T09:00:00Z,1.3750000,6382,6752,1007.35
2021-01-01T10:00:00Z,1.4166667,6390,6766,1007.47
2021-01-01T11:00:00Z,1.4583333,6421,6808,1007.65
2021-01-01T12:00:00Z,1.5000000,6375,6769,1007.84
2021-01-01T13:00:00Z,1.5416667,6355,6755,1008.00
2021-01-01T14:00:00Z,1.5833333,6341,6755,1008.29
2021-01-01T15:00:00Z,1.6250000,6322,6746,1008.51
2021-01-01T16:00:00Z,1.6666667,6312,6750,1008.81
2021-01-01T17:00:00Z,1.7083333,6296,6754,1009.24
2021-01-01T18:00:00Z,1.7500000,6265,6742,1009.67
2021-01-01T19:00:00Z,1.7916667,6251,6749,1010.10
2021-01-01T20:00:00Z,1.8333333,6230,6748,1010.53
2021-01-01T21:00:00Z,1.8750000,6184,6726,1011.09
2021-01-01T22:00:00Z,1.9166667,6176,6734,1011.43
2021-01-01T23:00:00Z,1.9583333,6158,6735,1011.83
2021-01-02T00:00:00Z,2.0000000,6123,6710,1012.13
2021-01-02T01:00:00Z,2.0416667,6138,6746,1012.50
2021-01-02T02:00:00Z,2.0833333,6091,6711,1012.85
2021-01-02T03:00:00Z,2.1250000,6055,6689,1013.20
2021-01-02T04:00:00Z,2.1666667,6099,6747,1013.38
2021-01-02T05:00:00Z,2.2083333,6083,6745,1013.70
2021-01-02T06:00:00Z,2.2500000,6056,6738,1014.18
2021-01-02T07:00:00Z,2.2916667,6032,6738,1014.71
2021-01-02T08:00:00Z,2.3333333,6013,6741,1015.18
2021-01-02T09:00:00Z,2.3750000,6002,6745,1015.50
2021-01-02T10:00:00Z,2.4166667,5989,6741,1015.72
2021-01-02T11:00:00Z,2.4583333,5983,6750,1016.03
2021-01-02T12:00:00Z,2.5000000,5981,6759,1016.28
2021-01-02T13:00:00Z,2.5416667,5984,6770,1016.43
2021-01-02T14:00:00Z,2.5833333,5946,6742,1016.72
2021-01-02T15:00:00Z,2.6250000,5948,6763,1017.10
2021-01-02T16:00:00Z,2.6666667,5909,6737,1017.45
2021-01-02T17:00:00Z,2.7083333,5910,6746,1017.63
2021-01-02T18:00:00Z,2.7500000,5907,6756,1017.90
2021-01-02T19:00:00Z,2.7916667,5883,6737,1018.06
2021-01-02T20:00:00Z,2.8333333,5910,6786,1018.42
2021-01-02T21:00:00Z,2.8750000,5879,6761,1018.64
2021-01-02T22:00:00Z,2.9166667,5815,6707,1019.01
2021-01-02T23:00:00Z,2.9583333,5795,6696,1019.26
2021-01-03T00:00:00Z,3.0000000,5801,6715,1019.50
2021-01-03T01:00:00Z,3.0416667,5805,6740,1019.93
2021-01-03T02:00:00Z,3.0833333,5764,6705,1020.19
2021-01-03T03:00:00Z,3.1250000,5770,6729,1020.53
2021-01-03T04:00:00Z,3.1666667,5764,6727,1020.63
2021-01-03T05:00:00Z,3.2083333,5766,6739,1020.83
2021-01-03T06:00:00Z,3.2500000,5746,6742,1021.34
2021-01-03T07:00:00Z,3.2916667,5740,6760,1021.85
2021-01-03T08:00:00Z,3.3333333,5677,6708,1022.29
2021-01-03T09:00:00Z,3.3750000,5681,6743,1022.90
2021-01-03T10:00:00Z,3.4166667,5654,6740,1023.49
2021-01-03T11:00:00Z,3.4583333,5640,6735,1023.71
2021-01-03T12:00:00Z,3.5000000,5630,6744,1024.15
2021-01-03T13:00:00Z,3.5416667,5604,6725,1024.38
2021-01-03T14:00:00Z,3.5833333,5611,6752,1024.77
2021-01-03T15:00:00Z,3.6250000,5588,6743,1025.13
2021-01-03T16:00:00Z,3.6666667,5572,6746,1025.59
2021-01-03T17:00:00Z,3.7083333,5546,6745,1026.20
2021-01-03T18:00:00Z,3.7500000,5524,6741,1026.66
2021-01-03T19:00:00Z,3.7916667,5524,6767,1027.17
2021-01-03T20:00:00Z,3.8333333,5480,6738,1027.66
