Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2002-01-01T00:00:00Z,1.0000000,5102,5576,1010.77
2002-01-01T01:00:00Z,1.0416667,5133,5583,1010.12
2002-01-01T02:00:00Z,1.0833333,5158,5585,1009.51
2002-01-01T03:00:00Z,1.1250000,5204,5618,1009.12
2002-01-01T04:00:00Z,1.1666667,5217,5621,1008.86
2002-01-01T05:00:00Z,1.2083333,5227,5623,1008.63
2002-01-01T06:00:00Z,1.2500000,5226,5610,1008.35
2002-01-01T07:00:00Z,1.2916667,5255,5634,1008.19
2002-01-01T08:00:00Z,1.3333333,5260,5616,1007.61
2002-01-01T09:00:00Z,1.3750000,5280,5621,1007.23
2002-01-01T10:00:00Z,1.4166667,5312,5654,1007.20
2002-01-01T11:00:00Z,1.4583333,5305,5649,1007.27
2002-01-01T12:00:00Z,1.5000000,5266,5633,1007.88
2002-01-01T13:00:00Z,1.5416667,5234,5621,1008.41
2002-01-01T14:00:00Z,1.5833333,5255,5660,1008.80
2002-01-01T15:00:00Z,1.6250000,5248,5678,1009.42
2002-01-01T16:00:00Z,1.6666667,5236,5692,1010.06
2002-01-01T17:00:00Z,1.7083333,5193,5679,1010.86
2002-01-01T18:00:00Z,1.7500000,5184,5714,1011.93
2002-01-01T19:00:00Z,1.7916667,5149,5717,1012.90
2002-01-01T20:00:00Z,1.8333333,5104,5702,1013.74
2002-01-01T21:00:00Z,1.8750000,5018,5650,1014.79
2002-01-01T22:00:00Z,1.9166667,4949,5602,1015.53
2002-01-01T23:00:00Z,1.9583333,4928,5613,1016.35
2002-01-02T00:00:00Z,2.0000000,4884,5596,1017.17
2002-01-02T01:00:00Z,2.0416667,4851,5581,1017.72
2002-01-02T02:00:00Z,2.0833333,4828,5589,1018.56
2002-01-02T03:00:00Z,2.1250000,4795,5585,1019.38
2002-01-02T04:00:00Z,2.1666667,4795,5604,1019.84
2002-01-02T05:00:00Z,2.2083333,4823,5654,1020.25
2002-01-02T06:00:00Z,2.2500000,4804,5658,1020.89
2002-01-02T07:00:00Z,2.2916667,4749,5630,1021.76
2002-01-02T08:00:00Z,2.3333333,4719,5614,1022.23
2002-01-02T09:00:00Z,2.3750000,4723,5645,1022.87
2002-01-02T10:00:00Z,2.4166667,4655,5585,1023.38
2002-01-02T11:00:00Z,2.4583333,4700,5648,1023.59
2002-01-02T12:00:00Z,2.5000000,4666,5617,1023.83
2002-01-02T13:00:00Z,2.5416667,4656,5623,1024.26
2002-01-02T14:00:00Z,2.5833333,4670,5654,1024.61
