Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2016-01-01T00:00:00Z,1.0000000,4764,6080,1032.70
2016-01-01T01:00:00Z,1.0416667,4805,6137,1032.81
2016-01-01T02:00:00Z,1.0833333,4814,6148,1032.80
2016-01-01T03:00:00Z,1.1250000,4792,6140,1033.25
2016-01-01T04:00:00Z,1.1666667,4771,6121,1033.42
2016-01-01T05:00:00Z,1.2083333,4794,6166,1033.77
2016-01-01T06:00:00Z,1.2500000,4788,6193,1034.50
2016-01-01T07:00:00Z,1.2916667,4767,6184,1034.91
2016-01-01T08:00:00Z,1.3333333,4811,6265,1035.45
2016-01-01T09:00:00Z,1.3750000,4803,6271,1035.78
2016-01-01T10:00:00Z,1.4166667,4793,6270,1036.05
2016-01-01T11:00:00Z,1.4583333,4783,6275,1036.45
2016-01-01T12:00:00Z,1.5000000,4753,6263,1037.02
2016-01-01T13:00:00Z,1.5416667,4737,6271,1037.64
2016-01-01T14:00:00Z,1.5833333,4747,6312,1038.24
2016-01-01T15:00:00Z,1.6250000,4701,6270,1038.67
2016-01-01T16:00:00Z,1.6666667,4695,6276,1038.97
2016-01-01T17:00:00Z,1.7083333,4670,6263,1039.41
2016-01-01T18:00:00Z,1.7500000,4693,6312,1039.80
2016-01-01T19:00:00Z,1.7916667,4689,6337,1040.45
2016-01-01T20:00:00Z,1.8333333,4626,6283,1041.11
2016-01-01T21:00:00Z,1.8750000,4619,6293,1041.54
2016-01-01T22:00:00Z,1.9166667,4589,6276,1042.05
2016-01-01T23:00:00Z,1.9583333,4536,6213,1042.27
2016-01-02T00:00:00Z,2.0000000,4539,6235,1042.66
2016-01-02T01:00:00Z,2.0416667,4554,6281,1043.19
2016-01-02T02:00:00Z,2.0833333,4532,6261,1043.41
2016-01-02T03:00:00Z,2.1250000,4522,6266,1043.84
2016-01-02T04:00:00Z,2.1666667,4481,6217,1044.00
2016-01-02T05:00:00Z,2.2083333,4493,6238,1044.10
2016-01-02T06:00:00Z,2.2500000,4506,6263,1044.24
2016-01-02T07:00:00Z,2.2916667,4514,6286,1044.49
2016-01-02T08:00:00Z,2.3333333,4519,6305,1044.78
2016-01-02T09:00:00Z,2.3750000,4494,6288,1045.15
2016-01-02T10:00:00Z,2.4166667,4512,6312,1045.13
2016-01-02T11:00:00Z,2.4583333,4505,6307,1045.22
2016-01-02T12:00:00Z,2.5000000,4528,6343,1045.31
2016-01-02T13:00:00Z,2.5416667,4505,6315,1045.39
2016-01-02T14:00:00Z,2.5833333,4508,6299,1044.97
2016-01-02T15:00:00Z,2.6250000,4553,6338,1044.45
2016-01-02T16:00:00Z,2.6666667,4554,6312,1043.88
2016-01-02T17:00:00Z,2.7083333,4594,6330,1043.07
2016-01-02T18:00:00Z,2.7500000,4611,6324,1042.44
2016-01-02T19:00:00Z,2.7916667,4624,6317,1041.90
2016-01-02T20:00:00Z,2.8333333,4631,6306,1041.49
2016-01-02T21:00:00Z,2.8750000,4660,6306,1040.64
