Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2006-01-01T00:00:00Z,1.0000000,5716,6117,1008.06
2006-01-01T01:00:00Z,1.0416667,5722,6124,1008.08
2006-01-01T02:00:00Z,1.0833333,5712,6116,1008.13
2006-01-01T03:00:00Z,1.1250000,5733,6134,1008.04
2006-01-01T04:00:00Z,1.1666667,5768,6169,1007.98
2006-01-01T05:00:00Z,1.2083333,5738,6141,1008.07
2006-01-01T06:00:00Z,1.2500000,5706,6111,1008.17
2006-01-01T07:00:00Z,1.2916667,5744,6165,1008.46
2006-01-01T08:00:00Z,1.3333333,5706,6138,1008.76
2006-01-01T09:00:00Z,1.3750000,5705,6150,1009.06
2006-01-01T10:00:00Z,1.4166667,5679,6132,1009.27
2006-01-01T11:00:00Z,1.4583333,5691,6154,1009.48
2006-01-01T12:00:00Z,1.5000000,5662,6135,1009.75
2006-01-01T13:00:00Z,1.5416667,5646,6131,1010.04
2006-01-01T14:00:00Z,1.5833333,5638,6139,1010.42
2006-01-01T15:00:00Z,1.6250000,5616,6139,1010.93
2006-01-01T16:00:00Z,1.6666667,5583,6121,1011.33
2006-01-01T17:00:00Z,1.7083333,5576,6124,1011.57
2006-01-01T18:00:00Z,1.7500000,5564,6122,1011.82
2006-01-01T19:00:00Z,1.7916667,5555,6133,1012.28
2006-01-01T20:00:00Z,1.8333333,5536,6122,1012.50
2006-01-01T21:00:00Z,1.8750000,5552,6154,1012.81
2006-01-01T22:00:00Z,1.9166667,5550,6160,1013.00
2006-01-01T23:00:00Z,1.9583333,5526,6141,1013.16
2006-01-02T00:00:00Z,2.0000000,5511,6130,1013.30
2006-01-02T01:00:00Z,2.0416667,5504,6129,1013.43
2006-01-02T02:00:00Z,2.0833333,5522,6152,1013.51
2006-01-02T03:00:00Z,2.1250000,5526,6155,1013.48
2006-01-02T04:00:00Z,2.1666667,5522,6141,1013.27
2006-01-02T05:00:00Z,2.2083333,5543,6165,1013.28
2006-01-02T06:00:00Z,2.2500000,5575,6206,1013.40
2006-01-02T07:00:00Z,2.2916667,5543,6182,1013.66
2006-01-02T08:00:00Z,2.3333333,5555,6205,1013.85
2006-01-02T09:00:00Z,2.3750000,5631,6292,1013.91
2006-01-02T10:00:00Z,2.4166667,5585,6239,1013.88
2006-01-02T11:00:00Z,2.4583333,5584,6243,1013.98
2006-01-02T12:00:00Z,2.5000000,5571,6230,1014.01
2006-01-02T13:00:00Z,2.5416667,5535,6193,1014.08
2006-01-02T14:00:00Z,2.5833333,5510,6171,1014.21
2006-01-02T15:00:00Z,2.6250000,5523,6189,1014.29
2006-01-02T16:00:00Z,2.6666667,5525,6191,1014.28
2006-01-02T17:00:00Z,2.7083333,5512,6184,1014.46
2006-01-02T18:00:00Z,2.7500000,5498,6176,1014.61
2006-01-02T19:00:00Z,2.7916667,5479,6164,1014.82
2006-01-02T20:00:00Z,2.8333333,5451,6156,1015.34
2006-01-02T21:00:00Z,2.8750000,5472,6199,1015.76
2006-01-02T22:00:00Z,2.9166667,5425,6167,1016.23
2006-01-02T23:00:00Z,2.9583333,5445,6207,1016.61
2006-01-03T00:00:00Z,3.0000000,5434,6209,1016.92
2006-01-03T01:00:00Z,3.0416667,5409,6199,1017.33
2006-01-03T02:00:00Z,3.0833333,5381,6190,1017.83
2006-01-03T03:00:00Z,3.1250000,5387,6217,1018.27
2006-01-03T04:00:00Z,3.1666667,5343,6189,1018.76
2006-01-03T05:00:00Z,3.2083333,5314,6176,1019.23
2006-01-03T06:00:00Z,3.2500000,5315,6206,1019.85
2006-01-03T07:00:00Z,3.2916667,5289,6211,1020.63
2006-01-03T08:00:00Z,3.3333333,5276,6236,1021.49
2006-01-03T09:00:00Z,3.3750000,5244,6237,1022.33
