Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2008-01-01T00:00:00Z,1.0000000,4967,6711,1039.58
2008-01-01T01:00:00Z,1.0416667,4938,6702,1040.19
2008-01-01T02:00:00Z,1.0833333,4905,6695,1040.94
2008-01-01T03:00:00Z,1.1250000,4902,6722,1041.58
2008-01-01T04:00:00Z,1.1666667,4870,6712,1042.25
2008-01-01T05:00:00Z,1.2083333,4838,6695,1042.80
2008-01-01T06:00:00Z,1.2500000,4832,6705,1043.17
2008-01-01T07:00:00Z,1.2916667,4809,6715,1044.02
2008-01-01T08:00:00Z,1.3333333,4758,6683,1044.82
2008-01-01T09:00:00Z,1.3750000,4770,6723,1045.29
2008-01-01T10:00:00Z,1.4166667,4777,6748,1045.58
2008-01-01T11:00:00Z,1.4583333,4736,6706,1045.91
2008-01-01T12:00:00Z,1.5000000,4731,6720,1046.34
2008-01-01T13:00:00Z,1.5416667,4733,6747,1046.81
2008-01-01T14:00:00Z,1.5833333,4690,6716,1047.43
2008-01-01T15:00:00Z,1.6250000,4701,6749,1047.78
2008-01-01T16:00:00Z,1.6666667,4665,6721,1048.26
2008-01-01T17:00:00Z,1.7083333,4652,6721,1048.62
2008-01-01T18:00:00Z,1.7500000,4635,6708,1048.86
2008-01-01T19:00:00Z,1.7916667,4623,6699,1049.03
2008-01-01T20:00:00Z,1.8333333,4607,6694,1049.40
2008-01-01T21:00:00Z,1.8750000,4623,6728,1049.61
2008-01-01T22:00:00Z,1.9166667,4617,6720,1049.62
2008-01-01T23:00:00Z,1.9583333,4616,6731,1049.88
2008-01-02T00:00:00Z,2.0000000,4597,6698,1049.77
2008-01-02T01:00:00Z,2.0416667,4611,6717,1049.75
2008-01-02T02:00:00Z,2.0833333,4595,6703,1049.94
2008-01-02T03:00:00Z,2.1250000,4584,6687,1049.94
2008-01-02T04:00:00Z,2.1666667,4595,6702,1049.92
2008-01-02T05:00:00Z,2.2083333,4607,6730,1050.13
2008-01-02T06:00:00Z,2.2500000,4600,6723,1050.18
2008-01-02T07:00:00Z,2.2916667,4601,6741,1050.51
2008-01-02T08:00:00Z,2.3333333,4571,6718,1050.95
2008-01-02T09:00:00Z,2.3750000,4577,6730,1051.00
2008-01-02T10:00:00Z,2.4166667,4585,6742,1051.01
2008-01-02T11:00:00Z,2.4583333,4602,6762,1050.91
2008-01-02T12:00:00Z,2.5000000,4562,6706,1050.96
2008-01-02T13:00:00Z,2.5416667,4584,6739,1050.98
2008-01-02T14:00:00Z,2.5833333,4583,6736,1050.94
2008-01-02T15:00:00Z,2.6250000,4564,6710,1050.98
2008-01-02T16:00:00Z,2.6666667,4555,6694,1050.94
2008-01-02T17:00:00Z,2.7083333,4569,6716,1050.95
2008-01-02T18:00:00Z,2.7500000,4542,6675,1050.94
2008-01-02T19:00:00Z,2.7916667,4555,6700,1051.05
2008-01-02T20:00:00Z,2.8333333,4563,6719,1051.20
2008-01-02T21:00:00Z,2.8750000,4567,6728,1051.27
2008-01-02T22:00:00Z,2.9166667,4550,6708,1051.36
2008-01-02T23:00:00Z,2.9583333,4557,6726,1051.52
2008-01-03T00:00:00Z,3.0000000,4535,6692,1051.49
2008-01-03T01:00:00Z,3.0416667,4556,6718,1051.38
2008-01-03T02:00:00Z,3.0833333,4560,6710,1051.11
2008-01-03T03:00:00Z,3.1250000,4585,6738,1050.93
2008-01-03T04:00:00Z,3.1666667,4558,6698,1050.92
2008-01-03T05:00:00Z,3.2083333,4578,6725,1050.88
2008-01-03T06:00:00Z,3.2500000,4560,6698,1050.87
2008-01-03T07:00:00Z,3.2916667,4596,6748,1050.81
2008-01-03T08:00:00Z,3.3333333,4591,6742,1050.83
2008-01-03T09:00:00Z,3.3750000,4585,6738,1050.93
