Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2005-01-01T00:00:00Z,1.0000000,6207,6096,996.46
2005-01-01T01:00:00Z,1.0416667,6226,6115,996.48
2005-01-01T02:00:00Z,1.0833333,6223,6113,996.50
2005-01-01T03:00:00Z,1.1250000,6213,6108,996.60
2005-01-01T04:00:00Z,1.1666667,6190,6081,996.51
2005-01-01T05:00:00Z,1.2083333,6216,6107,996.51
2005-01-01T06:00:00Z,1.2500000,6229,6118,996.48
2005-01-01T07:00:00Z,1.2916667,6196,6082,996.39
2005-01-01T08:00:00Z,1.3333333,6254,6141,996.44
2005-01-01T09:00:00Z,1.3750000,6324,6211,996.47
2005-01-01T10:00:00Z,1.4166667,6270,6159,996.50
2005-01-01T11:00:00Z,1.4583333,6296,6185,996.51
2005-01-01T12:00:00Z,1.5000000,6270,6153,996.36
2005-01-01T13:00:00Z,1.5416667,6293,6177,996.40
2005-01-01T14:00:00Z,1.5833333,6299,6171,996.13
2005-01-01T15:00:00Z,1.6250000,6283,6137,995.73
2005-01-01T16:00:00Z,1.6666667,6322,6149,995.16
2005-01-01T17:00:00Z,1.7083333,6316,6132,994.91
2005-01-01T18:00:00Z,1.7500000,6320,6140,995.01
2005-01-01T19:00:00Z,1.7916667,6306,6107,994.57
2005-01-01T20:00:00Z,1.8333333,6338,6118,994.13
2005-01-01T21:00:00Z,1.8750000,6331,6109,994.08
2005-01-01T22:00:00Z,1.9166667,6332,6105,993.98
2005-01-01T23:00:00Z,1.9583333,6333,6091,993.63
2005-01-02T00:00:00Z,2.0000000,6322,6060,993.18
2005-01-02T01:00:00Z,2.0416667,6380,6094,992.71
2005-01-02T02:00:00Z,2.0833333,6367,6045,991.90
2005-01-02T03:00:00Z,2.1250000,6439,6074,991.01
2005-01-02T04:00:00Z,2.1666667,6480,6064,989.93
2005-01-02T05:00:00Z,2.2083333,6534,6081,989.19
2005-01-02T06:00:00Z,2.2500000,6558,6080,988.67
2005-01-02T07:00:00Z,2.2916667,6566,6060,988.06
2005-01-02T08:00:00Z,2.3333333,6598,6066,987.55
2005-01-02T09:00:00Z,2.3750000,6682,6102,986.64
2005-01-02T10:00:00Z,2.4166667,6736,6111,985.74
2005-01-02T11:00:00Z,2.4583333,6713,6061,985.11
2005-01-02T12:00:00Z,2.5000000,6757,6077,984.57
2005-01-02T13:00:00Z,2.5416667,6834,6109,983.75
2005-01-02T14:00:00Z,2.5833333,6879,6118,983.06
2005-01-02T15:00:00Z,2.6250000,6889,6102,982.51
