Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2007-01-01T00:00:00Z,1.0000000,7225,6550,985.66
2007-01-01T01:00:00Z,1.0416667,7239,6553,985.46
2007-01-01T02:00:00Z,1.0833333,7276,6574,985.19
2007-01-01T03:00:00Z,1.1250000,7264,6547,984.87
2007-01-01T04:00:00Z,1.1666667,7306,6574,984.63
2007-01-01T05:00:00Z,1.2083333,7290,6558,984.61
2007-01-01T06:00:00Z,1.2500000,7338,6588,984.34
2007-01-01T07:00:00Z,1.2916667,7328,6567,984.08
2007-01-01T08:00:00Z,1.3333333,7418,6630,983.73
2007-01-01T09:00:00Z,1.3750000,7419,6630,983.71
2007-01-01T10:00:00Z,1.4166667,7467,6642,983.09
2007-01-01T11:00:00Z,1.4583333,7475,6625,982.60
2007-01-01T12:00:00Z,1.5000000,7497,6614,981.98
2007-01-01T13:00:00Z,1.5416667,7524,6616,981.53
2007-01-01T14:00:00Z,1.5833333,7543,6607,981.00
2007-01-01T15:00:00Z,1.6250000,7537,6604,981.04
2007-01-01T16:00:00Z,1.6666667,7537,6580,980.55
2007-01-01T17:00:00Z,1.7083333,7585,6607,980.25
2007-01-01T18:00:00Z,1.7500000,7578,6586,979.94
2007-01-01T19:00:00Z,1.7916667,7554,6559,979.82
2007-01-01T20:00:00Z,1.8333333,7573,6563,979.57
2007-01-01T21:00:00Z,1.8750000,7609,6572,979.10
2007-01-01T22:00:00Z,1.9166667,7603,6546,978.68
2007-01-01T23:00:00Z,1.9583333,7592,6526,978.47
2007-01-02T00:00:00Z,2.0000000,7624,6550,978.38
2007-01-02T01:00:00Z,2.0416667,7584,6517,978.42
2007-01-02T02:00:00Z,2.0833333,7639,6561,978.34
2007-01-02T03:00:00Z,2.1250000,7604,6532,978.37
2007-01-02T04:00:00Z,2.1666667,7577,6515,978.49
2007-01-02T05:00:00Z,2.2083333,7610,6555,978.73
2007-01-02T06:00:00Z,2.2500000,7590,6548,978.96
2007-01-02T07:00:00Z,2.2916667,7569,6546,979.28
2007-01-02T08:00:00Z,2.3333333,7553,6551,979.68
2007-01-02T09:00:00Z,2.3750000,7534,6544,979.87
2007-01-02T10:00:00Z,2.4166667,7506,6527,980.01
2007-01-02T11:00:00Z,2.4583333,7492,6535,980.44
