Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
1996-04-20T00:00:00Z,111.0000000,6323,6503,1002.26
1996-04-20T01:00:00Z,111.0416667,6340,6512,1002.08
1996-04-20T02:00:00Z,111.0833333,6340,6511,1002.06
1996-04-20T03:00:00Z,111.1250000,6329,6509,1002.24
1996-04-20T04:00:00Z,111.1666667,6325,6519,1002.54
1996-04-20T05:00:00Z,111.2083333,6290,6506,1003.02
1996-04-20T06:00:00Z,111.2500000,6305,6545,1003.51
1996-04-20T07:00:00Z,111.2916667,6287,6547,1003.94
1996-04-20T08:00:00Z,111.3333333,6253,6528,1004.27
1996-04-20T09:00:00Z,111.3750000,6225,6508,1004.47
1996-04-20T10:00:00Z,111.4166667,6217,6514,1004.77
1996-04-20T11:00:00Z,111.4583333,6205,6522,1005.20
1996-04-20T12:00:00Z,111.5000000,6167,6505,1005.67
1996-04-20T13:00:00Z,111.5416667,6165,6525,1006.12
1996-04-20T14:00:00Z,111.5833333,6155,6526,1006.36
1996-04-20T15:00:00Z,111.6250000,6140,6523,1006.64
1996-04-20T16:00:00Z,111.6666667,6152,6538,1006.68
1996-04-20T17:00:00Z,111.7083333,6125,6515,1006.81
1996-04-20T18:00:00Z,111.7500000,6096,6507,1007.27
1996-04-20T19:00:00Z,111.7916667,6116,6523,1007.16
1996-04-20T20:00:00Z,111.8333333,6108,6511,1007.09
1996-04-20T21:00:00Z,111.8750000,6109,6524,1007.35
1996-04-20T22:00:00Z,111.9166667,6090,6516,1007.59
1996-04-20T23:00:00Z,111.9583333,6094,6519,1007.56
1996-04-21T00:00:00Z,112.0000000,6086,6510,1007.57
1996-04-21T01:00:00Z,112.0416667,6074,6499,1007.60
1996-04-21T02:00:00Z,112.0833333,6094,6519,1007.56
1996-04-21T03:00:00Z,112.1250000,6129,6560,1007.64
1996-04-21T04:00:00Z,112.1666667,6084,6515,1007.70
1996-04-21T05:00:00Z,112.2083333,6082,6513,1007.72
1996-04-21T06:00:00Z,112.2500000,6115,6542,1007.59
1996-04-21T07:00:00Z,112.2916667,6119,6549,1007.64
1996-04-21T08:00:00Z,112.3333333,6106,6544,1007.82
